sample_id,haplotype,location,annotation_type,release,assembly_name,file_size
HG03579,N/A,s3://human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03579.hifi.flagger_final.simplified.unreliable_only.bed,flagger_unreliable_only_file_location,1,N/A,680881
NA18906,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA18906.hifi.flagger_final.simplified.unreliable_only.bed,flagger_unreliable_only_file_location,1,N/A,962580
NA19240,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA19240.hifi.flagger_final.simplified.unreliable_only.bed,flagger_unreliable_only_file_location,1,N/A,815019
NA20129,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA20129/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA20129.hifi.flagger_final.simplified.unreliable_only.bed,flagger_unreliable_only_file_location,1,N/A,675005
NA21309,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA21309/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA21309.hifi.flagger_final.simplified.unreliable_only.bed,flagger_unreliable_only_file_location,1,N/A,765569
HG002,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG002/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG002.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1686434
HG00438,N/A,s3://human-pangenomics/working/HPRC/HG00438/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG00438.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,850029
HG005,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG005/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG005.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,873291
HG00621,N/A,s3://human-pangenomics/working/HPRC/HG00621/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG00621.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,785910
HG00673,N/A,s3://human-pangenomics/working/HPRC/HG00673/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG00673.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1139811
HG00733,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG00733/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG00733.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1397369
HG00735,N/A,s3://human-pangenomics/working/HPRC/HG00735/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG00735.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,829805
HG00741,N/A,s3://human-pangenomics/working/HPRC/HG00741/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG00741.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,882212
HG01071,N/A,s3://human-pangenomics/working/HPRC/HG01071/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01071.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1061330
HG01106,N/A,s3://human-pangenomics/working/HPRC/HG01106/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01106.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,778418
HG01109,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01109/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01109.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1742129
HG01123,N/A,s3://human-pangenomics/working/HPRC/HG01123/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01123.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,860534
HG01175,N/A,s3://human-pangenomics/working/HPRC/HG01175/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01175.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,804756
HG01243,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01243.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,966414
HG01258,N/A,s3://human-pangenomics/working/HPRC/HG01258/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01258.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1124328
HG01358,N/A,s3://human-pangenomics/working/HPRC/HG01358/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01358.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1046994
HG01361,N/A,s3://human-pangenomics/working/HPRC/HG01361/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01361.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,881647
HG01891,N/A,s3://human-pangenomics/working/HPRC/HG01891/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01891.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1005848
HG01928,N/A,s3://human-pangenomics/working/HPRC/HG01928/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01928.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1005289
HG01952,N/A,s3://human-pangenomics/working/HPRC/HG01952/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01952.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,772133
HG01978,N/A,s3://human-pangenomics/working/HPRC/HG01978/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG01978.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1285032
HG02055,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02055.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,808387
HG02080,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02080.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1326275
HG02109,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02109/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02109.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1434254
HG02145,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02145/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02145.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1336587
HG02148,N/A,s3://human-pangenomics/working/HPRC/HG02148/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02148.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1049533
HG02257,N/A,s3://human-pangenomics/working/HPRC/HG02257/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02257.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,856894
HG02486,N/A,s3://human-pangenomics/working/HPRC/HG02486/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02486.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,885697
HG02559,N/A,s3://human-pangenomics/working/HPRC/HG02559/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02559.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,787053
HG02572,N/A,s3://human-pangenomics/working/HPRC/HG02572/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02572.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,2857051
HG02622,N/A,s3://human-pangenomics/working/HPRC/HG02622/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02622.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,782100
HG02630,N/A,s3://human-pangenomics/working/HPRC/HG02630/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02630.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1172212
HG02717,N/A,s3://human-pangenomics/working/HPRC/HG02717/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02717.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,766457
HG02723,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02723/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02723.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,946904
HG02818,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02818/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02818.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1047451
HG02886,N/A,s3://human-pangenomics/working/HPRC/HG02886/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG02886.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1147361
HG03098,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG03098/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03098.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,932284
HG03453,N/A,s3://human-pangenomics/working/HPRC/HG03453/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03453.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,961892
HG03486,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG03486/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03486.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1207244
HG03492,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG03492/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03492.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1357934
HG03516,N/A,s3://human-pangenomics/working/HPRC/HG03516/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03516.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1258029
HG03540,N/A,s3://human-pangenomics/working/HPRC/HG03540/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03540.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1013517
HG03579,N/A,s3://human-pangenomics/working/HPRC/HG03579/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/HG03579.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,950272
NA18906,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA18906/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA18906.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1293383
NA19240,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA19240.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1110879
NA20129,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA20129/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA20129.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,946490
NA21309,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA21309/assemblies/year1_f1_assembly_v2_genbank/annotation/flagger/NA21309.hifi.flagger_final.simplified.bed,flagger_all_file_location,1,N/A,1071913
HG00097,1,s3://human-pangenomics/working/HPRC/HG00097/assemblies/release2/alignments/winnowmap/CHM13v2/HG00097.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00097_hap1_hprc_r2_v1.0.1,1578112
HG00097,2,s3://human-pangenomics/working/HPRC/HG00097/assemblies/release2/alignments/winnowmap/CHM13v2/HG00097.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00097_hap2_hprc_r2_v1.0.1,1580328
HG00099,1,s3://human-pangenomics/working/HPRC/HG00099/assemblies/release2/alignments/winnowmap/CHM13v2/HG00099.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00099_hap1_hprc_r2_v1.0.1,1559088
HG00099,2,s3://human-pangenomics/working/HPRC/HG00099/assemblies/release2/alignments/winnowmap/CHM13v2/HG00099.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00099_hap2_hprc_r2_v1.0.1,1571352
HG00126,1,s3://human-pangenomics/working/HPRC/HG00126/assemblies/release2/alignments/winnowmap/CHM13v2/HG00126.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00126_hap1_hprc_r2_v1.0.1,1606880
HG00126,2,s3://human-pangenomics/working/HPRC/HG00126/assemblies/release2/alignments/winnowmap/CHM13v2/HG00126.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00126_hap2_hprc_r2_v1.0.1,1571016
HG00128,1,s3://human-pangenomics/working/HPRC/HG00128/assemblies/release2/alignments/winnowmap/CHM13v2/HG00128.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00128_hap1_hprc_r2_v1.0.1,1581384
HG00128,2,s3://human-pangenomics/working/HPRC/HG00128/assemblies/release2/alignments/winnowmap/CHM13v2/HG00128.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00128_hap2_hprc_r2_v1.0.1,1569600
HG00133,1,s3://human-pangenomics/working/HPRC/HG00133/assemblies/release2/alignments/winnowmap/CHM13v2/HG00133.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00133_hap1_hprc_r2_v1.0.1,1545888
HG00133,2,s3://human-pangenomics/working/HPRC/HG00133/assemblies/release2/alignments/winnowmap/CHM13v2/HG00133.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00133_hap2_hprc_r2_v1.0.1,1568368
HG00140,1,s3://human-pangenomics/working/HPRC/HG00140/assemblies/release2/alignments/winnowmap/CHM13v2/HG00140.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00140_hap1_hprc_r2_v1.0.1,1608080
HG00140,2,s3://human-pangenomics/working/HPRC/HG00140/assemblies/release2/alignments/winnowmap/CHM13v2/HG00140.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00140_hap2_hprc_r2_v1.0.1,1580496
HG00146,1,s3://human-pangenomics/working/HPRC/HG00146/assemblies/release2/alignments/winnowmap/CHM13v2/HG00146.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00146_hap1_hprc_r2_v1.0.1,1565464
HG00146,2,s3://human-pangenomics/working/HPRC/HG00146/assemblies/release2/alignments/winnowmap/CHM13v2/HG00146.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00146_hap2_hprc_r2_v1.0.1,1568992
HG00232,1,s3://human-pangenomics/working/HPRC/HG00232/assemblies/release2/alignments/winnowmap/CHM13v2/HG00232.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00232_hap1_hprc_r2_v1.0.1,1564512
HG00232,2,s3://human-pangenomics/working/HPRC/HG00232/assemblies/release2/alignments/winnowmap/CHM13v2/HG00232.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00232_hap2_hprc_r2_v1.0.1,1569776
HG00235,1,s3://human-pangenomics/working/HPRC/HG00235/assemblies/release2/alignments/winnowmap/CHM13v2/HG00235.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00235_hap1_hprc_r2_v1.0.1,1559544
HG00235,2,s3://human-pangenomics/working/HPRC/HG00235/assemblies/release2/alignments/winnowmap/CHM13v2/HG00235.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00235_hap2_hprc_r2_v1.0.1,1588600
HG00253,1,s3://human-pangenomics/working/HPRC/HG00253/assemblies/release2/alignments/winnowmap/CHM13v2/HG00253.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00253_hap1_hprc_r2_v1.0.1,1569672
HG00253,2,s3://human-pangenomics/working/HPRC/HG00253/assemblies/release2/alignments/winnowmap/CHM13v2/HG00253.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00253_hap2_hprc_r2_v1.0.1,1562936
HG00272,1,s3://human-pangenomics/working/HPRC/HG00272/assemblies/release2/alignments/winnowmap/CHM13v2/HG00272.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00272_hap1_hprc_r2_v1.0.1,1583240
HG00272,2,s3://human-pangenomics/working/HPRC/HG00272/assemblies/release2/alignments/winnowmap/CHM13v2/HG00272.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00272_hap2_hprc_r2_v1.0.1,1579728
HG00280,1,s3://human-pangenomics/working/HPRC/HG00280/assemblies/release2/alignments/winnowmap/CHM13v2/HG00280.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00280_hap1_hprc_r2_v1.0.1,1602296
HG00280,2,s3://human-pangenomics/working/HPRC/HG00280/assemblies/release2/alignments/winnowmap/CHM13v2/HG00280.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00280_hap2_hprc_r2_v1.0.1,1573928
HG00290,1,s3://human-pangenomics/working/HPRC/HG00290/assemblies/release2/alignments/winnowmap/CHM13v2/HG00290.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00290_hap1_hprc_r2_v1.0.1,1592088
HG00290,2,s3://human-pangenomics/working/HPRC/HG00290/assemblies/release2/alignments/winnowmap/CHM13v2/HG00290.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00290_hap2_hprc_r2_v1.0.1,1556224
HG00320,1,s3://human-pangenomics/working/HPRC/HG00320/assemblies/release2/alignments/winnowmap/CHM13v2/HG00320.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00320_hap1_hprc_r2_v1.0.1,1573744
HG00320,2,s3://human-pangenomics/working/HPRC/HG00320/assemblies/release2/alignments/winnowmap/CHM13v2/HG00320.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00320_hap2_hprc_r2_v1.0.1,1570512
HG00321,1,s3://human-pangenomics/working/HPRC/HG00321/assemblies/release2/alignments/winnowmap/CHM13v2/HG00321.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00321_hap1_hprc_r2_v1.0.1,1619432
HG00321,2,s3://human-pangenomics/working/HPRC/HG00321/assemblies/release2/alignments/winnowmap/CHM13v2/HG00321.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00321_hap2_hprc_r2_v1.0.1,1565848
HG00323,1,s3://human-pangenomics/working/HPRC/HG00323/assemblies/release2/alignments/winnowmap/CHM13v2/HG00323.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00323_hap1_hprc_r2_v1.0.1,1577808
HG00323,2,s3://human-pangenomics/working/HPRC/HG00323/assemblies/release2/alignments/winnowmap/CHM13v2/HG00323.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00323_hap2_hprc_r2_v1.0.1,1580200
HG00329,1,s3://human-pangenomics/working/HPRC/HG00329/assemblies/release2/alignments/winnowmap/CHM13v2/HG00329.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00329_hap1_hprc_r2_v1.0.1,1595728
HG00329,2,s3://human-pangenomics/working/HPRC/HG00329/assemblies/release2/alignments/winnowmap/CHM13v2/HG00329.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00329_hap2_hprc_r2_v1.0.1,1565816
HG00344,1,s3://human-pangenomics/working/HPRC/HG00344/assemblies/release2/alignments/winnowmap/CHM13v2/HG00344.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00344_hap1_hprc_r2_v1.0.1,1575256
HG00344,2,s3://human-pangenomics/working/HPRC/HG00344/assemblies/release2/alignments/winnowmap/CHM13v2/HG00344.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00344_hap2_hprc_r2_v1.0.1,1561080
HG00350,1,s3://human-pangenomics/working/HPRC/HG00350/assemblies/release2/alignments/winnowmap/CHM13v2/HG00350.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00350_hap1_hprc_r2_v1.0.1,1558056
HG00350,2,s3://human-pangenomics/working/HPRC/HG00350/assemblies/release2/alignments/winnowmap/CHM13v2/HG00350.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00350_hap2_hprc_r2_v1.0.1,1558472
HG00408,1,s3://human-pangenomics/working/HPRC/HG00408/assemblies/release2/alignments/winnowmap/CHM13v2/HG00408.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00408_pat_hprc_r2_v1.0.1,1573184
HG00408,2,s3://human-pangenomics/working/HPRC/HG00408/assemblies/release2/alignments/winnowmap/CHM13v2/HG00408.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00408_mat_hprc_r2_v1.0.1,1571736
HG00423,1,s3://human-pangenomics/working/HPRC/HG00423/assemblies/release2/alignments/winnowmap/CHM13v2/HG00423.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00423_pat_hprc_r2_v1.0.1,1587456
HG00423,2,s3://human-pangenomics/working/HPRC/HG00423/assemblies/release2/alignments/winnowmap/CHM13v2/HG00423.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00423_mat_hprc_r2_v1.0.1,1562944
HG00438,1,s3://human-pangenomics/working/HPRC/HG00438/assemblies/release2/alignments/winnowmap/CHM13v2/HG00438.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG00438_pat_hprc_r2_v1.0.1,1582560
HG00438,2,s3://human-pangenomics/working/HPRC/HG00438/assemblies/release2/alignments/winnowmap/CHM13v2/HG00438.CHM13v2.hap2.sorted.bam.bai,Reference Mappings CHM13,2,HG00438_mat_hprc_r2_v1.0.1,1559872
HG005,1,s3://human-pangenomics/working/HPRC_PLUS/HG005/assemblies/release2/alignments/winnowmap/CHM13v2/HG005.CHM13v2.hap1.sorted.bam.bai,Reference Mappings CHM13,2,HG005_pat_hprc_r2_v1.0.1,1592432
