accession,barcode,basecaller,basecaller_model,basecaller_version,bioproject_accession,biosample_accession,ccs_algorithm,coverage,coverage_over_100kb,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,family_id,filename,filetype,gender,generator_contact,generator_facility,instrument_model,iso_filename,library_source,library_strategy,lima_version,maternal_id,mm_tag,n50,other_comments,paternal_id,path,phasing,platform,platform_unit_1,platform_unit_2,pool,primrose_filename,production,relationship,sample_id,second_order,sequencing_chemistry,siblings,study,third_order,total_gbp,total_reads,whales,file_size
SRR30613875,N/A,,N/A,,PRJNA701308,SAMN37706908,N/A,10.26,N/A,N/A,N/A,N/A,N/A,HG03816-01ab-1_S3_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG03816,N/A,N/A,N/A,SRP305758,N/A,31.82,N/A,N/A,16212302304
SRR30613875,N/A,,N/A,,PRJNA701308,SAMN37706908,N/A,10.26,N/A,N/A,N/A,N/A,N/A,HG03816-01ab-1_S3_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG03816,N/A,N/A,N/A,SRP305758,N/A,31.81,N/A,N/A,16872892928
SRR30613839,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.27,N/A,N/A,N/A,N/A,N/A,HG00706-30b-2_S8_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-2_S8_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,31.84,N/A,N/A,16620169094
SRR30613839,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.27,N/A,N/A,N/A,N/A,N/A,HG00706-30b-2_S8_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-2_S8_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,31.84,N/A,N/A,16763093679
SRR30310976,N/A,,N/A,,PRJNA701308,SAMN33621958,N/A,10.32,N/A,N/A,N/A,N/A,N/A,HG03834-1_S4_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG03834/raw_data/hic/HG03834-1_S4_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG03834,N/A,N/A,N/A,SRP305758,N/A,31.98,N/A,N/A,18328739554
SRR30310976,N/A,,N/A,,PRJNA701308,SAMN33621958,N/A,10.32,N/A,N/A,N/A,N/A,N/A,HG03834-1_S4_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG03834/raw_data/hic/HG03834-1_S4_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG03834,N/A,N/A,N/A,SRP305758,N/A,31.98,N/A,N/A,19299450445
SRR30310946,N/A,,N/A,,PRJNA701308,SAMN33758780,N/A,10.36,N/A,N/A,N/A,N/A,N/A,HG00558-2_S8_L001_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00558/raw_data/hic/HG00558-2_S8_L001_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00558,N/A,N/A,N/A,SRP305758,N/A,32.1,N/A,N/A,18187670639
SRR30310946,N/A,,N/A,,PRJNA701308,SAMN33758780,N/A,10.36,N/A,N/A,N/A,N/A,N/A,HG00558-2_S8_L001_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00558/raw_data/hic/HG00558-2_S8_L001_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00558,N/A,N/A,N/A,SRP305758,N/A,32.1,N/A,N/A,18842721733
SRR30613803,N/A,,N/A,,PRJNA701308,SAMN26267380,N/A,10.38,N/A,N/A,N/A,N/A,N/A,HG02071-10a-2_S10_L002_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L002_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02071,N/A,N/A,N/A,SRP305758,N/A,32.17,N/A,N/A,17481189500
SRR30613803,N/A,,N/A,,PRJNA701308,SAMN26267380,N/A,10.38,N/A,N/A,N/A,N/A,N/A,HG02071-10a-2_S10_L002_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L002_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02071,N/A,N/A,N/A,SRP305758,N/A,32.17,N/A,N/A,17317399971
SRR30310825,N/A,,N/A,,PRJNA701308,SAMN37797106,N/A,10.38,N/A,N/A,N/A,N/A,N/A,HG02841-1_S5_L001_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02841/raw_data/hic/HG02841-1_S5_L001_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02841,N/A,N/A,N/A,SRP305758,N/A,32.18,N/A,N/A,18589362730
SRR30310825,N/A,,N/A,,PRJNA701308,SAMN37797106,N/A,10.38,N/A,N/A,N/A,N/A,N/A,HG02841-1_S5_L001_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02841/raw_data/hic/HG02841-1_S5_L001_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02841,N/A,N/A,N/A,SRP305758,N/A,32.18,N/A,N/A,19474293839
SRR30242467,N/A,,N/A,,PRJNA701308,SAMN33621953,N/A,10.42,N/A,N/A,N/A,N/A,N/A,HG02273-1_S17i_L002_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L002_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02273,N/A,N/A,N/A,SRP305758,N/A,32.31,N/A,N/A,16224169373
SRR30242467,N/A,,N/A,,PRJNA701308,SAMN33621953,N/A,10.42,N/A,N/A,N/A,N/A,N/A,HG02273-1_S17i_L002_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L002_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02273,N/A,N/A,N/A,SRP305758,N/A,32.3,N/A,N/A,17404563440
SRR30613809,N/A,,N/A,,PRJNA701308,SAMN26267393,N/A,10.44,N/A,N/A,N/A,N/A,N/A,HG01884-49d-1_S5_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-1_S5_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG01884,N/A,N/A,N/A,SRP305758,N/A,32.37,N/A,N/A,17172982862
SRR30613809,N/A,,N/A,,PRJNA701308,SAMN26267393,N/A,10.44,N/A,N/A,N/A,N/A,N/A,HG01884-49d-1_S5_L004_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-1_S5_L004_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG01884,N/A,N/A,N/A,SRP305758,N/A,32.37,N/A,N/A,20541527032
SRR30613840,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.49,N/A,N/A,N/A,N/A,N/A,HG00706-30b-2_S8_L002_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-2_S8_L002_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,32.51,N/A,N/A,16585573736
SRR30613840,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.49,N/A,N/A,N/A,N/A,N/A,HG00706-30b-2_S8_L002_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-2_S8_L002_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,32.51,N/A,N/A,16762366178
SRR30310953,N/A,,N/A,,PRJNA701308,SAMN41021636,N/A,10.52,N/A,N/A,N/A,N/A,N/A,HG00321-1_FC2_S11_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC2_S11_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00321,N/A,N/A,N/A,SRP305758,N/A,32.62,N/A,N/A,17169172576
SRR30310953,N/A,,N/A,,PRJNA701308,SAMN41021636,N/A,10.52,N/A,N/A,N/A,N/A,N/A,HG00321-1_FC2_S11_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC2_S11_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00321,N/A,N/A,N/A,SRP305758,N/A,32.62,N/A,N/A,18437490995
SRR30613804,N/A,,N/A,,PRJNA701308,SAMN26267380,N/A,10.54,N/A,N/A,N/A,N/A,N/A,HG02071-10a-2_S10_L001_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L001_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02071,N/A,N/A,N/A,SRP305758,N/A,32.69,N/A,N/A,17714788302
SRR30613804,N/A,,N/A,,PRJNA701308,SAMN26267380,N/A,10.54,N/A,N/A,N/A,N/A,N/A,HG02071-10a-2_S10_L001_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02071/raw_data/hic/HG02071-10a-2_S10_L001_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02071,N/A,N/A,N/A,SRP305758,N/A,32.68,N/A,N/A,17566205926
SRR30310808,N/A,,N/A,,PRJNA701308,SAMN41021631,N/A,10.57,N/A,N/A,N/A,N/A,N/A,HG03270-2_FC2_S2_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG03270/raw_data/hic/HG03270-2_FC2_S2_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG03270,N/A,N/A,N/A,SRP305758,N/A,32.76,N/A,N/A,17345459816
SRR30310808,N/A,,N/A,,PRJNA701308,SAMN41021631,N/A,10.57,N/A,N/A,N/A,N/A,N/A,HG03270-2_FC2_S2_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG03270/raw_data/hic/HG03270-2_FC2_S2_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG03270,N/A,N/A,N/A,SRP305758,N/A,32.76,N/A,N/A,18525021179
SRR30310904,N/A,,N/A,,PRJNA701308,SAMN37797097,N/A,10.63,N/A,N/A,N/A,N/A,N/A,HG01150-2_S11_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/hic/HG01150-2_S11_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,32.96,N/A,N/A,19137782261
SRR30310904,N/A,,N/A,,PRJNA701308,SAMN37797097,N/A,10.63,N/A,N/A,N/A,N/A,N/A,HG01150-2_S11_L004_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/hic/HG01150-2_S11_L004_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,32.96,N/A,N/A,20335379733
SRR30310878,N/A,,N/A,,PRJNA701308,SAMN41021630,N/A,10.68,N/A,N/A,N/A,N/A,N/A,NA20503-1_FC1_S3_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20503/raw_data/hic/NA20503-1_FC1_S3_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,NA20503,N/A,N/A,N/A,SRP305758,N/A,33.1,N/A,N/A,17695223078
SRR30310878,N/A,,N/A,,PRJNA701308,SAMN41021630,N/A,10.68,N/A,N/A,N/A,N/A,N/A,NA20503-1_FC1_S3_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20503/raw_data/hic/NA20503-1_FC1_S3_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,NA20503,N/A,N/A,N/A,SRP305758,N/A,33.1,N/A,N/A,18746844801
SRR30613810,N/A,,N/A,,PRJNA701308,SAMN26267393,N/A,10.71,N/A,N/A,N/A,N/A,N/A,HG01884-49d-1_S5_L003_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-1_S5_L003_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG01884,N/A,N/A,N/A,SRP305758,N/A,33.21,N/A,N/A,17447638054
SRR30613810,N/A,,N/A,,PRJNA701308,SAMN26267393,N/A,10.71,N/A,N/A,N/A,N/A,N/A,HG01884-49d-1_S5_L003_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01884/raw_data/hic/HG01884-49d-1_S5_L003_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG01884,N/A,N/A,N/A,SRP305758,N/A,33.22,N/A,N/A,21131340925
SRR30613703,N/A,,N/A,,PRJNA701308,SAMN26267394,N/A,10.72,N/A,N/A,N/A,N/A,N/A,HG02293-54d-1_S7_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02293/raw_data/hic/HG02293-54d-1_S7_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02293,N/A,N/A,N/A,SRP305758,N/A,33.24,N/A,N/A,17639385971
SRR30613703,N/A,,N/A,,PRJNA701308,SAMN26267394,N/A,10.72,N/A,N/A,N/A,N/A,N/A,HG02293-54d-1_S7_L004_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02293/raw_data/hic/HG02293-54d-1_S7_L004_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02293,N/A,N/A,N/A,SRP305758,N/A,33.24,N/A,N/A,20137782711
SRR30310819,N/A,,N/A,,PRJNA701308,SAMN41021637,N/A,10.74,N/A,N/A,N/A,N/A,N/A,HG00126-2_FC1_S4_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC1_S4_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,33.28,N/A,N/A,18658567708
SRR30310819,N/A,,N/A,,PRJNA701308,SAMN41021637,N/A,10.74,N/A,N/A,N/A,N/A,N/A,HG00126-2_FC1_S4_L004_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC1_S4_L004_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,33.28,N/A,N/A,18879141939
SRR30310845,N/A,,N/A,,PRJNA701308,SAMN33758787,N/A,10.76,N/A,N/A,N/A,N/A,N/A,HG02735-2_S7_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02735/raw_data/hic/HG02735-2_S7_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02735,N/A,N/A,N/A,SRP305758,N/A,33.35,N/A,N/A,19599309484
SRR30310845,N/A,,N/A,,PRJNA701308,SAMN33758787,N/A,10.76,N/A,N/A,N/A,N/A,N/A,HG02735-2_S7_L004_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02735/raw_data/hic/HG02735-2_S7_L004_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02735,N/A,N/A,N/A,SRP305758,N/A,33.35,N/A,N/A,20792374181
SRR30613841,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.8,N/A,N/A,N/A,N/A,N/A,HG00706-30b-2_S8_L001_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-2_S8_L001_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,33.49,N/A,N/A,17133397544
SRR30613841,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.8,N/A,N/A,N/A,N/A,N/A,HG00706-30b-2_S8_L001_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-2_S8_L001_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,33.49,N/A,N/A,17347514086
SRR30613600,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.83,N/A,N/A,N/A,N/A,N/A,HG00706-30b-1_S7_L001_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-1_S7_L001_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,33.57,N/A,N/A,17209924387
SRR30613600,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.83,N/A,N/A,N/A,N/A,N/A,HG00706-30b-1_S7_L001_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-1_S7_L001_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,33.57,N/A,N/A,17519399912
SRR30310823,N/A,,N/A,,PRJNA701308,SAMN37797107,N/A,10.84,N/A,N/A,N/A,N/A,N/A,HG02984-1_S6_L001_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02984/raw_data/hic/HG02984-1_S6_L001_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02984,N/A,N/A,N/A,SRP305758,N/A,33.6,N/A,N/A,19489679026
SRR30310823,N/A,,N/A,,PRJNA701308,SAMN37797107,N/A,10.84,N/A,N/A,N/A,N/A,N/A,HG02984-1_S6_L001_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02984/raw_data/hic/HG02984-1_S6_L001_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG02984,N/A,N/A,N/A,SRP305758,N/A,33.6,N/A,N/A,20803532313
SRR30613844,N/A,,N/A,,PRJNA701308,SAMN37706905,N/A,10.86,N/A,N/A,N/A,N/A,N/A,HG00706-30b-1_S7_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00706/raw_data/hic/HG00706-30b-1_S7_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,HiC,N/A,HG00706,N/A,N/A,N/A,SRP305758,N/A,33.66,N/A,N/A,17313773339
